,0
1278,1908214.4596743276
1279,1893648.6400713027
1280,1900515.5542244667
1281,1898428.0520057091
1282,1906598.3362915092
1283,1918761.0244372708
1284,1918184.637113844
1285,1908122.762888461
1286,1930978.8961546542
1287,1937143.5548208742
1288,1942544.2512246391
1289,1942979.7000000542
1290,1930261.6596793872
1291,1934319.5884651877
1292,1928935.985325301
1293,1905066.3228349045
1294,1888418.690851657
1295,1924199.9123976277
1296,1934107.037391203
1297,1912503.9477313885
1298,1944216.7838781853
1299,1931478.3374207052
1300,1946759.681240616
1301,2014190.1541983094
1302,1989631.961027535
1303,1962090.8098022428
1304,1968879.0257468135
1305,1989361.8151567015
1306,2009611.6502696625
1307,2000251.5769991253
1308,1991957.8306957353
1309,1981979.6708129547
1310,2008530.015683279
1311,1996552.1383388042
1312,2030734.3204888634
1313,2019741.0251926926
1314,2014638.442929745
1315,2041095.7365719634
1316,2033810.8904290183
1317,2028483.7811944245
1318,1965086.2323119522
1319,1987221.0081013325
1320,1986673.1370407941
1321,1982261.1124205017
1322,1967828.009114712
1323,1961830.9160986068
1324,1997238.7948441564
1325,2016631.0479144494
1326,2030349.7741263255
1327,2001172.7451587017
1328,1980236.5156598839
1329,1978608.6894673246
1330,1965723.5813300186
1331,1959407.7864783558
1332,1955061.1481719473
1333,1966837.6641726727
1334,1991563.4306230834
1335,1987702.1166570543
1336,1952657.1584444833
1337,1929409.1823486781
1338,1935270.3529902278
1339,1934931.5987674524
1340,1913276.3096598918
1341,1928683.707706387
1342,1921982.5972134157
1343,1924612.6419284698
1344,1913310.8321579457
1345,1896071.2934902867
1346,1903644.993294161
1347,1910136.6062552468
1348,1923390.315282894
1349,1910225.153347728
1350,1912920.7660144172
1351,1927985.6800648468
1352,1931576.127824156
1353,1930006.72727264
1354,1910847.173864673
1355,1890265.5806547683
1356,1878385.2099842115
1357,1892127.4155799495
1358,1890250.562083125
1359,1889078.6649150893
1360,1903565.6961772963
1361,1895702.1534338326
1362,1883272.4643419136
1363,1888805.2824243172
1364,1875270.5707824477
1365,1874640.8219207781
1366,1871001.0302010467
1367,1883434.6105003965
1368,1878844.4696017925
1369,1928928.2282916137
1370,1948489.3755115038
1371,1950663.8851588478
1372,1945594.8903911647
1373,1936441.3043573818
1374,1948700.1105574488
1375,1940857.6567165898
1376,1943338.2574039039
1377,1961773.7962377593
1378,1948448.5519528163
1379,1986911.7764180622
1380,1986789.2086916303
1381,1987659.3052357696
1382,1971446.3168238578
1383,2002526.3673803704
1384,1998360.0902615788
1385,2013935.882819086
1386,2005022.329403622
1387,2019024.9612388406
1388,2006544.872994482
1389,2000668.0772418496
1390,1974074.0405101283
1391,1949388.608931264
1392,1955270.0303032321
1393,1929129.542035763
1394,1918659.6003951873
1395,1901968.7910585755
1396,1925641.1865577495
1397,1933595.100131153
1398,1932150.5357890544
1399,1938693.342419161
1400,1938281.8742650452
1401,1933221.9584894124
1402,1953382.203353078
1403,1960726.36351662
1404,1961475.4768679277
1405,1972577.152161138
1406,1964305.2898412785
1407,1971968.9032229853
1408,1989765.5237923267
1409,1983226.2392513645
1410,1980437.8081282573
1411,1983545.956889565
1412,1976241.6880226792
1413,1980148.8178629691
1414,1968333.271263228
1415,1973538.6511308507
1416,1962506.780069372
1417,1959783.7484595068
1418,1974473.3547087095
1419,1976117.9954600357
1420,1970863.1237380616
1421,1976298.488801338
1422,1988230.3514199639
1423,1986649.3287805354
1424,1996382.807471121
1425,1998734.3165186222
1426,1989571.1401992573
1427,1974304.6718584595
1428,1981724.585542143
1429,1947948.8824226214
1430,1959312.5523849837
1431,1954840.6844566076
1432,1956315.9188783076
1433,1928992.6276425128
1434,1926616.1512821096
1435,1945044.7551071302
1436,1948826.0106096016
1437,1915133.5665498292
1438,1952334.1820013165
1439,1922203.3711351526
1440,1917251.5150459136
1441,1891844.5015255238
1442,1894655.2555952664
1443,1872916.5039537346
1444,1853523.5795316587
1445,1876868.241009317
1446,1752725.2919709987
1447,1696595.9277037058
1448,1682181.104035701
1449,1687613.273669663
1450,1687568.191988376
1451,1685410.837032752
1452,1703164.1668595334
1453,1701872.4483994856
1454,1711224.8886203088
1455,1712920.8234819288
1456,1712508.272671119
1457,1696035.409533813
1458,1688816.9887443453
1459,1685729.51559296
1460,1691864.8445457797
1461,1706109.677979173
1462,1704146.0383206266
1463,1690819.2549254375
1464,1699683.09298683
1465,1712641.1124111696
1466,1712501.5855393228
1467,1690979.1518705103
1468,1686662.0796622206
1469,1679647.1093003468
1470,1683175.1249266881
1471,1694869.5544913444
1472,1690804.6544616716
1473,1693230.7024014925
1474,1695606.8125782884
1475,1689124.0759128456
1476,1700366.9202974555
1477,1718381.3509522357
1478,1713948.2643542376
1479,1706768.16930674
1480,1692974.069571198
1481,1703264.088535768
1482,1677576.941657268
1483,1683927.0355256556
1484,1626854.1703253908
1485,1604025.3897826485
1486,1587595.8802077717
1487,1594572.7736141577
1488,1652749.941901975
1489,1661026.859486037
1490,1690009.1404967406
1491,1698469.8576236812
1492,1694328.4140820524
1493,1699658.7057636825
1494,1682002.4726388028
1495,1677169.5358928507
1496,1679351.382972994
1497,1694806.4398233453
1498,1667830.0781784344
1499,1633288.778476506
1500,1624988.34890197
1501,1659575.4776353848
1502,1664615.0755662222
1503,1637910.4200509354
1504,1641406.886368476
1505,1630216.5795066892
1506,1618017.8153776622
1507,1645122.003994519
1508,1643192.7699546507
1509,1595480.7801416938
1510,1629672.4011020206
1511,1632997.1543868224
1512,1637772.999072107
1513,1609399.206806073
1514,1588519.8721802682
1515,1627799.133011372
1516,1604714.578077954
1517,1619457.6445713106
1518,1658404.3060751813
1519,1643369.3275065133
1520,1653785.4998855207
1521,1642093.3588995135
1522,1632173.6587365011
1523,1660124.1619768695
1524,1656915.6189146352
1525,1659438.5553484228
1526,1677692.7002150086
1527,1683519.397869235
1528,1695645.0944980425
1529,1712191.4328683114
1530,1710644.7338058632
1531,1703117.6707385874
1532,1722109.348338678
1533,1702157.2025104489
1534,1683305.559400419
1535,1693177.6438958445
1536,1680130.744830992
1537,1684810.2032843693
1538,1668415.2061280136
1539,1685637.2184117867
1540,1657637.646959485
1541,1680427.1061199435
1542,1649210.0017970102
1543,1639071.8128192252
1544,1651465.2865355026
1545,1614374.534571426
1546,1643258.2637328468
1547,1641247.559159002
1548,1670566.489015903
1549,1669534.509959805
1550,1700737.498956987
1551,1717907.3193715375
1552,1701266.048566259
1553,1662517.6005697008
1554,1675505.1965189837
1555,1673965.592292671
1556,1697693.0193361377
1557,1675137.98265687
1558,1661617.303595593
1559,1674966.8243651427
1560,1691946.462780269
1561,1691903.6795154144
1562,1689317.1724890918
1563,1696583.2902421309
1564,1701515.4263633953
1565,1696414.5584708387
1566,1696187.393219374
1567,1714338.4243805595
1568,1703339.3788235334
1569,1676561.4307948118
1570,1730529.104086345
1571,1711758.2489789468
1572,1722862.279035824
1573,1770246.8388901681
1574,1765238.0420811486
1575,1774597.9864832638
1576,1806064.738407142
1577,1809808.342598104
1578,1777658.627665359
1579,1801719.2315477298
1580,1805303.5562623856
1581,1795571.331396491
1582,1765697.896688239
1583,1775673.4136611081
1584,1793420.5039564124
1585,1777417.7149013078
1586,1771539.4608073668
1587,1788240.4579612582
1588,1806782.1056340875
1589,1800086.7066610868
1590,1797889.9580018865
1591,1801169.6174219332
1592,1802977.761167554
1593,1801519.1327829002
1594,1789715.1879598699
1595,1768152.7003361275
1596,1787128.090413935
1597,1783954.2621772245
1598,1763577.5216838524
1599,1768995.840247412
1600,1764196.5659425352
1601,1766605.7797275842
1602,1750808.4079673705
1603,1739927.8703344988
1604,1719205.1968150462
1605,1723231.3075226902
1606,1756395.7388977418
1607,1755301.2921576095
1608,1736924.0700814293
1609,1728996.3863805034
1610,1736101.5819027042
1611,1739308.8291545268
1612,1751969.0274704597
1613,1740070.407269415
1614,1746784.411598719
1615,1754878.748573953
1616,1737666.4263594537
1617,1728902.0707246873
1618,1722990.9292795532
1619,1695953.6936778964
1620,1693124.2665637366
1621,1711855.1137085403
1622,1717825.3498088503
1623,1713692.0868520658
1624,1717180.8217167316
1625,1697529.0535617361
1626,1705207.1293776296
1627,1736623.2023514602
1628,1761390.3705439672
1629,1754338.7427647824
1630,1753225.883073065
1631,1777940.532874494
1632,1792240.0341988828
1633,1798541.7362126794
1634,1699620.8742667576
1635,1672841.2067434501
1636,1684777.7258766594
1637,1663912.7870796327
1638,1656718.2187479504
1639,1669045.7091012388
1640,1679590.6656071984
1641,1678219.3645174247
1642,1686845.3197464184
1643,1654353.3751398027
1644,1643282.2248859038
1645,1647332.7612706085
1646,1631223.882948058
1647,1618474.0583194809
1648,1636288.9601884366
1649,1622494.1402494502
1650,1629208.456527782
1651,1617699.099789613
1652,1624582.178894321
1653,1630501.042681099
1654,1626845.9824891626
1655,1605235.394822754
1656,1590103.1551898448
1657,1551292.96907596
1658,1495532.354398614
1659,1470285.2829386522
1660,1530088.2654591994
1661,1549848.6987052255
1662,1544518.2953857135
1663,1542288.2760648394
1664,1489028.780022796
1665,1514153.276920555
1666,1531073.8003585872
1667,1499484.0876481365
1668,1536210.387277108
1669,1513499.3861806125
1670,1524919.7244536825
1671,1537139.865109495
1672,1520100.7365398516
1673,1539284.9241168948
1674,1548623.4877884474
1675,1545309.2213844103
1676,1507220.467951088
1677,1527601.08488579
1678,1506371.60457999
1679,1499138.519657537
1680,1505296.5982448936
1681,1514986.1260955008
1682,1485060.2598828976
1683,1484740.0790325424
1684,1510244.8343731917
1685,1497875.8624800988
1686,1511013.5123887656
1687,1555181.8734555757
1688,1550835.3551982911
1689,1564714.3624804693
1690,1585933.9018021203
1691,1587218.3761050946
1692,1576124.0893562592
1693,1560976.5332349536
1694,1564586.99719234
1695,1569250.6707503889
1696,1573142.493593515
1697,1561622.79904368
1698,1485182.4445512167
1699,1487364.1261477722
1700,1520871.8642834788
1701,1527269.2537088904
1702,1517551.1305442036
1703,1468078.3411503397
1704,1491636.3976535222
1705,1488606.4637026342
1706,1483464.1942679968
1707,1488374.9795784613
1708,1503434.3463454973
1709,1500489.4140127203
1710,1484010.2549225267
1711,1468598.5211923195
1712,1439742.8806836838
1713,1441905.7215021658
1714,1436928.1599523781
1715,1415384.398993513
1716,1402682.9374542434
1717,1423574.9309981172
1718,1425012.3929594913
1719,1446897.6669430838
1720,1455178.662285076
1721,1470875.549063487
1722,1470262.3025486425
1723,1472318.806578325
1724,1465958.1572406834
1725,1470814.638125728
1726,1478767.9405500107
1727,1497210.8555633994
1728,1480914.9061959118
1729,1471069.455674165
1730,1489702.9824733825
1731,1480990.622598
1732,1464731.814566216
1733,1450989.7499358228
1734,1453644.2103417015
1735,1429973.7064200628
1736,1444133.0970022143
1737,1461725.8602940026
1738,1478474.5739606791
1739,1452290.0217709183
1740,1432019.3296194798
1741,1439636.3422084097
1742,1464063.3063054655
1743,1472710.1036562847
1744,1469457.6688462656
1745,1462859.6291570375
1746,1484726.246393799
1747,1478946.579886677
1748,1461401.7930700877
1749,1442381.6807211926
1750,1439938.42158016
1751,1430749.0037486788
1752,1407985.7933810744
1753,1394952.984957186
1754,1408213.6457875979
1755,1407603.538456553
1756,1389003.4395817644
1757,1409404.5064416425
1758,1379385.2267056901
1759,1361328.452159754
1760,1300272.5942530856
1761,1310124.9884724899
1762,1308734.7227236773
1763,1301138.5168885796
1764,1309969.639354951
1765,1293809.6114760914
1766,1305829.2742219272
1767,1333056.8024743628
1768,1332963.7145485354
1769,1312578.0665658629
1770,1331462.928168986
1771,1359580.535931569
1772,1364775.7472122866
1773,1349898.5797567351
1774,1324388.0624087749
1775,1288389.0759132847
1776,1265380.2396818977
1777,1297799.7993593093
1778,1314272.913561454
1779,1347830.2109690562
1780,1405700.2420367396
1781,1411984.1064703418
1782,1420188.0696635537
1783,1405897.1264293133
1784,1410498.063346257
1785,1428069.9296055716
1786,1403980.7007850746
1787,1392983.945447461
1788,1426967.6260039478
1789,1444669.69858967
1790,1458802.3383222083
1791,1458817.7398672379
1792,1480216.5334499048
1793,1471174.838420503
1794,1484120.5059118057
1795,1482003.7226983008
1796,1504630.5173086715
1797,1508514.824988594
1798,1510087.4939048132
1799,1527553.9981705036
1800,1550018.9910561002
1801,1551551.7162353473
1802,1565097.5849488871
1803,1559068.6906696712
1804,1534582.9647875768
1805,1556863.796321593
1806,1561476.7372167555
1807,1570831.6638598673
1808,1563982.5260662336
1809,1589648.797035113
1810,1601123.47057457
1811,1596962.8379691583
1812,1576377.8577616962
1813,1577722.447821641
1814,1559018.8387421342
1815,1569830.9514195316
1816,1568141.7462892884
1817,1573644.9012735772
1818,1588605.7008513021
1819,1587914.6019718782
1820,1593448.97618419
1821,1601929.5364113473
1822,1527254.569800684
1823,1544893.010542807
1824,1570526.7449152383
1825,1565406.6679982257
1826,1567677.0130083088
1827,1570273.1190093579
1828,1584061.0029254623
1829,1551468.5410551263
1830,1540347.38547537
1831,1536235.6657684934
1832,1523931.7477041187
1833,1524135.0688285376
1834,1543382.33820725
1835,1551918.0509061879
1836,1550929.004329542
1837,1576774.891052121
1838,1565128.1696119884
1839,1564190.1545253156
1840,1551492.045811398
1841,1569444.9841086096
1842,1553675.1704266898
1843,1547166.2917413232
1844,1523764.8127598378
1845,1545519.095345868
1846,1541137.0237734742
1847,1557714.2013040825
1848,1589915.8626000467
1849,1595919.1685332812
1850,1599819.4253463496
1851,1607317.3958960788
1852,1595915.4470925499
1853,1605418.9200460755
1854,1599862.1959745476
1855,1599230.4621100423
1856,1605717.4019339187
1857,1612345.0395450185
1858,1606739.835966591
1859,1596556.9600132373
1860,1585701.6436554475
1861,1582565.3256403445
1862,1578778.870389908
1863,1583243.6623739481
1864,1591430.653008188
1865,1607308.499109606
1866,1611212.130962217
1867,1599754.2963366648
1868,1623691.8805723856
1869,1537702.7635812906
1870,1506984.5141259402
1871,1530631.6357493738
1872,1558919.764992323
1873,1591708.8700798114
1874,1597070.169643913
1875,1588893.215043269
1876,1595190.1051481613
1877,1596008.3542540518
1878,1615662.008374963
1879,1624398.246364671
1880,1640906.0216334814
1881,1649683.4129920201
1882,1671199.6966244706
1883,1666324.7847443912
1884,1666290.6408457973
1885,1664157.1668064836
1886,1679369.2023837678
1887,1670946.449523316
1888,1686038.4492035892
1889,1689093.478151344
1890,1681679.2042605334
1891,1678206.038147981
1892,1674263.2015157922
1893,1665984.3202005648
1894,1671175.9472559295
1895,1663232.6064683867
1896,1665304.9788326903
1897,1672631.603347646
1898,1692222.021195154
1899,1679788.1953877436
1900,1677591.3219674744
1901,1679033.796641647
1902,1693035.786059789
1903,1679915.9895063199
1904,1679330.8742267168
1905,1667686.6702747613
1906,1665479.1046642887
1907,1673390.063360978
1908,1660675.3995952446
1909,1660043.3444078467
1910,1662201.470049053
1911,1650898.9330035779
1912,1646702.708780536
1913,1642640.9449436404
1914,1656813.9518269587
1915,1653646.1754459979
1916,1649040.395566168
1917,1654208.2235017035
1918,1655898.8082946287
1919,1663886.4228913048
1920,1674053.82121867
1921,1651475.9046388683
1922,1616320.5861851112
1923,1641163.2989368222
1924,1614999.2616666674
1925,1599140.9371382885
1926,1614640.7840071844
1927,1598243.579193663
1928,1606576.3129535418
1929,1602324.8102709765
1930,1613376.893942077
1931,1620646.1298686455
1932,1609134.8439539948
1933,1597522.4343880906
1934,1622395.4618147705
1935,1639086.5571119646
1936,1635003.9328955582
1937,1644184.5189978986
1938,1632961.0119848405
1939,1622007.2443125073
1940,1628428.4546411035
1941,1627283.623191979
1942,1616262.7764469744
1943,1628326.071972035
1944,1605882.6331668575
1945,1601805.1264776208
1946,1596284.4742125338
1947,1603125.2007228765
1948,1604347.4113698045
1949,1570474.4672048902
1950,1574705.8333031982
1951,1575315.850657444
1952,1560342.767079937
1953,1568865.8646797014
1954,1570297.3292905728
1955,1577843.6663517212
1956,1590016.2125049562
1957,1583745.7601596848
1958,1592979.8196779424
1959,1583480.548629095
1960,1575354.6161137682
1961,1578016.6154389048
1962,1577563.754752751
1963,1610861.397098327
1964,1607623.662173433
1965,1608421.0373866034
1966,1657468.9854020607
1967,1667175.6664705393
1968,1642667.7263968773
1969,1647350.6108988158
1970,1652515.847685989
1971,1657585.3463898683
1972,1662792.9646928986
1973,1684146.4504951674
1974,1683645.1290992605
1975,1678001.0063922808
1976,1689128.1927435033
1977,1700982.5928775766
1978,1691052.2866870326
1979,1679036.1151423682
1980,1659403.5337254168
1981,1660152.5056233197
1982,1659526.5107172907
1983,1664271.5155355425
1984,1707455.1249185505
1985,1712898.0135766931
1986,1725216.3194982698
1987,1716990.2568623174
1988,1743064.3380014126
1989,1743338.66947982
1990,1738866.839937696
1991,1728063.2912816424
1992,1728169.066501806
1993,1737159.205615811
1994,1734721.5335322702
1995,1732087.7283657019
1996,1728599.2450606104
1997,1732437.3617235387
1998,1722513.8869873516
1999,1726018.951382775
2000,1719439.531102362
2001,1729538.6018279637
2002,1747830.3562949048
2003,1742148.1596218478
2004,1750435.2358070863
2005,1732449.8979371286
2006,1712171.563904315
2007,1734225.425515286
2008,1736509.2675182472
2009,1730617.3424229636
2010,1736758.3684699994
2011,1726125.8117860556
2012,1724742.8726088759
2013,1759476.1123815584
2014,1762389.0945781306
2015,1807194.3749143523
2016,1829974.25743271
2017,1833557.178988516
2018,1821070.7852208777
2019,1806644.5548852438
2020,1793902.8950450732
2021,1790736.3041507767
2022,1794133.0777900068
2023,1805697.0258815265
2024,1805707.7095909026
2025,1828857.2243725995
2026,1806955.8261160941
2027,1816987.760331973
2028,1831800.943559222
2029,1838479.489570761
2030,1845738.3246414422
2031,1860478.7234399365
2032,1857904.7158928576
2033,1851377.9930567192
2034,1848683.733484352
2035,1855644.1069895767
2036,1861270.482074755
2037,1858285.0025211917
2038,1840450.0476785484
2039,1843924.4639375599
2040,1866931.1687848086
2041,1853918.0244469761
2042,1848190.6875291376
2043,1851339.4144099117
2044,1849940.8728537036
2045,1840139.1982466716
2046,1821642.898098717
2047,1827385.5013158466
2048,1814839.5259818393
2049,1808111.804256679
2050,1810398.1538495228
2051,1822441.8864414408
2052,1808932.4328294988
2053,1809131.4665196566
2054,1791452.8003585367
2055,1799518.1761239585
2056,1799537.5246639755
2057,1790257.6575805503
2058,1789353.155949218
2059,1796937.6439144504
2060,1791018.3151868298
2061,1792414.6005806255
2062,1793065.0158536632
2063,1795761.876728841
2064,1795746.0924378152
2065,1782241.7031693968
2066,1778667.329184525
2067,1775512.286287542
2068,1767878.249330902
2069,1763437.247067707
2070,1763568.2259273466
2071,1751702.9653683791
2072,1766944.066948151
2073,1757453.8036765931
2074,1687453.7840965062
2075,1693577.113038047
2076,1678101.051494401
2077,1683956.4994119967
2078,1689180.2896929726
2079,1685247.1507908788
2080,1686863.8099622729
2081,1686022.788489929
2082,1674482.066658282
2083,1676556.152223334
2084,1674190.5475298685
2085,1677432.0683825861
2086,1644710.8347364836
2087,1628666.0504280226
2088,1619897.4067952908
2089,1611815.642970111
2090,1607186.3510070222
2091,1605154.4892016165
2092,1616096.5610164676
2093,1634537.3463934716
2094,1607537.4971599714
2095,1607144.437090558
2096,1618532.1668073556
2097,1624818.102296385
2098,1619395.6855609256
2099,1625748.7112306932
2100,1631665.318819059
2101,1626196.8519019745
2102,1618408.2256570747
2103,1627282.6096592876
2104,1630150.4684755853
2105,1626167.5789141667
2106,1628702.103607032
2107,1625806.0229888742
2108,1614656.562028171
2109,1623790.0510119356
2110,1642551.471067737
2111,1649890.0974332711
2112,1644031.6417071198
2113,1640424.6996866497
2114,1645075.6141962945
2115,1655840.8528543373
2116,1652509.2309162705
2117,1652946.254609014
2118,1640430.8002310116
2119,1644908.684782669
2120,1642211.7766780162
2121,1650904.0207641965
2122,1645840.9720428593
2123,1652528.2877968007
2124,1640150.964377689
2125,1638603.264261741
2126,1654461.66842409
2127,1637418.5605192645
2128,1624535.7165369894
2129,1632490.4046751622
2130,1635630.441680197
2131,1633572.5582503919
2132,1640300.2965451498
2133,1638806.2302546478
2134,1645202.134741229
2135,1634879.8531085232
2136,1641215.5684331432
2137,1588560.1820563297
2138,1589317.2799114566
2139,1583244.4880918935
2140,1572557.7351175474
2141,1581175.9047080227
2142,1571704.0161124773
2143,1570977.8110233531
2144,1563175.5442455732
2145,1566836.5900672611
2146,1572294.6979978886
2147,1567292.3451276978
2148,1569744.0991325497
2149,1572308.805274067
2150,1559086.0661790574
2151,1546855.2604600627
2152,1544461.9432642735
2153,1543506.9086609466
2154,1543835.361602071
2155,1549062.1885419646
2156,1547263.803448737
2157,1552068.742891887
2158,1533427.4434212176
2159,1524848.7248498038
2160,1530887.9886468614
2161,1539901.2652733515
2162,1547922.2933012478
2163,1553024.765920152
2164,1561267.5316273735
2165,1551410.972098063
2166,1555411.6854613654
2167,1551491.1385380244
2168,1557905.9137395392
2169,1567030.6537616476
2170,1553954.8052807883
2171,1561239.8217943842
2172,1553874.074389195
2173,1551158.2465570273
2174,1577456.1394686878
2175,1586227.319196209
2176,1590614.6837958987
2177,1587521.755156778
2178,1581781.2426427884
2179,1579601.9557088218
2180,1579257.7492209224
2181,1593523.9079494125
2182,1586817.5858214106
2183,1584965.6317105768
2184,1590600.10682925
2185,1592353.0352115482
2186,1584278.165469718
2187,1587386.257369501
2188,1582248.7603676547
2189,1597247.9636972488
2190,1598717.2644085188
2191,1596333.3430485995
2192,1601368.5849433444
2193,1598310.2468761222
2194,1606054.0005137997
2195,1615607.654765076
2196,1610085.4910446082
2197,1605468.9039112602
2198,1607127.3025949067
2199,1604764.1916955307
2200,1602631.2336144866
2201,1712425.3691415454
2202,1724298.8693531854
2203,1735171.2577409863
2204,1712412.4148009776
2205,1682746.786437832
2206,1660480.3372629727
2207,1664531.5443641944
2208,1665622.422892377
2209,1670103.8122318047
2210,1668896.9052462217
2211,1670623.977022958
2212,1665098.4061832193
2213,1648917.760722008
2214,1642448.8939762597
2215,1648779.6235245927
2216,1649693.7482223066
2217,1636005.3657670026
2218,1625006.2637442749
2219,1619291.2926446886
2220,1621093.1357668855
2221,1603999.6575877145
2222,1623622.2985064464
2223,1621156.0231729196
2224,1635331.7036522774
2225,1650327.0448121547
2226,1647905.7513047492
2227,1649115.9384772084
2228,1650124.4231520244
2229,1658654.979082841
2230,1669113.1028248481
2231,1676362.8197423425
2232,1683587.29249899
2233,1698819.4966926451
2234,1688630.6421877078
2235,1677214.545318081
2236,1671418.6536241581
2237,1682486.0456205169
2238,1687854.45880486
2239,1699711.2161032835
2240,1674531.9606393215
2241,1673695.2681954722
2242,1662414.4885408392
2243,1671043.8694855764
2244,1669495.5532280256
2245,1666874.3502032738
2246,1653542.0081274193
2247,1662297.1760744902
2248,1665307.8190937066
2249,1668808.9036956662
2250,1677725.044399535
2251,1670889.4753089794
2252,1679040.089299165
2253,1717383.407641954
2254,1746597.6780586853
2255,1755580.4996655162
2256,1764651.546746791
2257,1767767.7891387334
2258,1769969.4607195002
2259,1772111.4344079853
2260,1764826.9217662353
2261,1770243.261608538
2262,1814497.6025302077
2263,1817021.303935856
2264,1760585.5041712795
2265,1764499.346294088
2266,1795316.5653333962
2267,1788186.553304943
2268,1789327.2289555646
2269,1809383.6704709763
2270,1801526.1441830797
2271,1768076.7132268536
2272,1769275.9590880738
2273,1757093.887154573
2274,1719583.2508252172
2275,1646225.528953879
2276,1677109.4512046638
2277,1664225.060377139
2278,1595565.0370409917
2279,1616496.6704344833
2280,1638373.8393981569
2281,1632939.6467235975
2282,1669964.2865470985
2283,1683342.805144059
2284,1685303.1910111664
2285,1674610.573549751
2286,1661710.4354389457
2287,1657684.1055695124
2288,1682369.1185208424
2289,1713600.9815014508
2290,1691287.5391499535
2291,1679443.103450208
2292,1658137.1237992551
2293,1661256.1803455928
2294,1686477.8081738912
2295,1676332.4654337286
2296,1696952.2449933388
2297,1679888.916152983
2298,1711777.7225122866
2299,1718084.3040025067
2300,1709316.7753318034
2301,1696591.1323381169
2302,1711324.8139942696
2303,1718190.2778938331
2304,1688239.223587451
2305,1678930.5119131284
2306,1682270.8089808435
2307,1635127.038568766
2308,1601637.8853435817
2309,1648306.3473367551
2310,1631796.6960678045
2311,1638191.0639149211
2312,1647473.9050342855
2313,1611905.9945250002
2314,1614914.8598175582
2315,1655396.0712437357
2316,1657090.7175422064
2317,1620288.5310034328
2318,1638804.1153037979
2319,1666353.992323382
2320,1663808.4715043781
2321,1690045.921663309
2322,1676703.588395952
2323,1690149.0201083554
2324,1718839.8678103173
2325,1607535.0701865198
2326,1596278.1655602718
2327,1568199.8839484206
2328,1576988.3553810131
2329,1568426.9159173293
2330,1571130.4345989926
2331,1580175.8386046314
2332,1577711.7822944243
2333,1562656.4821733832
2334,1561481.8305538613
2335,1537130.8660857247
2336,1532198.5841776126
2337,1553054.4201604093
2338,1547504.9672167646
2339,1544588.880431834
2340,1544572.7768314579
2341,1562727.4090599923
2342,1562658.855946479
2343,1565116.0508384272
2344,1557623.6365878377
2345,1567672.875380041
2346,1566344.9257594333
2347,1561059.7518842628
2348,1575634.0381711193
2349,1570067.637291782
2350,1565721.734153217
2351,1557737.9892007494
2352,1551747.459863037
2353,1525298.9714327992
2354,1543417.472612526
2355,1528666.4712224414
2356,1538217.4658850112
2357,1549129.8424309716
2358,1554431.5476093953
2359,1567892.9178862579
2360,1575887.423236106
2361,1583027.2203118624
2362,1587589.6840299633
2363,1589518.7307517228
2364,1583049.8417994566
2365,1574039.311382796
2366,1575229.3481001602
2367,1564163.9155590085
2368,1557439.9752343085
2369,1551084.9288767718
2370,1537202.6595496158
2371,1540973.0332447002
2372,1515896.8036125705
2373,1518284.5118012521
2374,1502455.7145770006
2375,1515971.0294826797
2376,1514066.2120810533
2377,1516418.617127377
2378,1512155.6929514676
2379,1532320.1771823035
2380,1543343.692216697
2381,1562122.7763370012
2382,1566072.4652325711
2383,1565487.6461152982
2384,1579345.0364142854
2385,1576707.0337245855
2386,1571868.008387325
2387,1557182.5540695754
2388,1566522.2092133162
2389,1604157.6736411669
2390,1578574.7269712386
2391,1573069.1152834012
2392,1581401.9270898064
2393,1586803.0949613615
2394,1590721.4526988491
2395,1576438.1418243318
2396,1579885.991594309
2397,1573166.3151042447
2398,1556907.0708790778
2399,1551771.4924485674
2400,1594586.018982443
2401,1580687.6687465801
2402,1590019.4392910332
2403,1587482.5415426835
2404,1567477.3432716273
2405,1563992.8876820572
2406,1546836.6583591967
2407,1555696.72223542
2408,1559710.5827929613
2409,1576376.94944587
2410,1583885.2940063584
2411,1589018.97058013
2412,1585050.3693028693
2413,1576865.2635605827
2414,1576970.59634462
2415,1584011.1781468662
2416,1591697.1200332544
2417,1590916.6335456395
2418,1599219.7489157931
2419,1582455.5452832112
2420,1587688.9942225676
2421,1580494.4162043035
2422,1590922.364940659
2423,1587581.8241468228
2424,1578443.2146054718
2425,1578971.4618010418
2426,1587177.897244562
2427,1588124.6560395474
2428,1610595.2074915783
2429,1606077.0264011312
2430,1603032.0336575026
2431,1610847.2901677177
2432,1617227.802763634
2433,1639480.2874200325
2434,1642253.7604377673
2435,1628207.3260003591
2436,1617158.1724493091
2437,1639505.4613712193
2438,1639207.5021867994
2439,1635410.8610475904
2440,1650923.4915048205
2441,1660253.4803022286
2442,1656060.402180936
2443,1638718.9589343274
2444,1616488.9091294573
2445,1613999.674655333
2446,1603261.915290532
2447,1556281.6945174693
2448,1516188.8293729797
2449,1535089.4896898377
2450,1538050.550809907
2451,1577262.210670959
2452,1481594.8810158665
2453,1448971.376337039
2454,1439469.2725594724
2455,1444151.7375389407
2456,1454149.9959149307
2457,1412494.1543472637
2458,1407558.1063244354
2459,1391906.1945238465
2460,1348578.1126257104
2461,1320456.1493592425
2462,1322154.659847032
2463,1336916.7524737488
2464,1326554.3428131524
2465,1367645.7899355597
2466,1397421.708444698
2467,1417269.4335587274
